transaction_id,date,description,amount,type,category,recurring
TXN1902,2026-06-08,BigBasket,1636.24,Debit,Groceries,No
TXN1909,2026-06-08,Udemy,5933.95,Debit,Education,No
TXN0184,2026-06-09,UPI Transfer,1778.19,Debit,Other,No
TXN0541,2026-06-09,McDonalds,1282.02,Debit,Food,No
TXN1304,2026-06-09,Rapido,251.08,Debit,Transport,No
TXN1390,2026-06-09,Swiggy,320.12,Debit,Food,No
TXN1445,2026-06-09,Swiggy,1278.72,Debit,Food,No
TXN1659,2026-06-09,Blinkit,1762.23,Debit,Groceries,No
TXN0102,2026-06-10,Gas Bill,652.39,Debit,Utilities,No
TXN0108,2026-06-10,Gift,2042.21,Debit,Other,No
TXN0137,2026-06-10,Reliance Smart,1690.6,Debit,Groceries,No
TXN0330,2026-06-10,Uber,430.05,Debit,Transport,No
TXN0475,2026-06-10,BMTC,759.46,Debit,Transport,No
TXN0508,2026-06-10,Water Bill,1813.69,Debit,Utilities,No
TXN0674,2026-06-10,Ajio,4457.86,Debit,Shopping,No
TXN1705,2026-06-10,BMTC,564.86,Debit,Transport,No
TXN1870,2026-06-10,Rapido,1058.37,Debit,Transport,No
TXN0063,2026-06-11,Service Payment,2641.47,Debit,Other,No
TXN0107,2026-06-11,Ajio,5430.3,Debit,Shopping,No
TXN1158,2026-06-11,Reliance Smart,2008.74,Debit,Groceries,No
TXN1374,2026-06-11,PharmEasy,2955.23,Debit,Healthcare,No
TXN1465,2026-06-11,DMart,1522.41,Debit,Groceries,No
TXN1678,2026-06-11,UPI Transfer,1212.53,Debit,Other,No
TXN1964,2026-06-11,DMart,2003.71,Debit,Groceries,No
TXN0628,2026-06-12,Flipkart,6047.41,Debit,Shopping,No
TXN0737,2026-06-12,Uber,1185.31,Debit,Transport,No
TXN0810,2026-06-12,Zomato,440.57,Debit,Food,No
TXN1169,2026-06-12,Blinkit,1030.3,Debit,Groceries,No
TXN1429,2026-06-12,Rapido,521.58,Debit,Transport,No
TXN1603,2026-06-12,Wallet Transfer,663.91,Debit,Other,No
TXN1739,2026-06-12,Zomato,1661.22,Debit,Food,No
TXN1773,2026-06-12,Wallet Transfer,482.57,Debit,Other,No
TXN1917,2026-06-12,Zomato,834.65,Debit,Food,No
TXN1926,2026-06-12,Uber,381.6,Debit,Transport,No
TXN1940,2026-06-12,MakeMyTrip,7520.12,Debit,Travel,No
TXN0407,2026-06-13,Miscellaneous,751.16,Debit,Other,No
TXN0496,2026-06-13,Reliance Smart,747.3,Debit,Groceries,No
TXN0569,2026-06-13,Blinkit,1049.32,Debit,Groceries,No
TXN0574,2026-06-13,Wallet Transfer,2378.83,Debit,Other,No
TXN0589,2026-06-13,DMart,2737.21,Debit,Groceries,No
TXN0644,2026-06-13,Ola,1160.32,Debit,Transport,No
TXN0761,2026-06-13,Zomato,836.82,Debit,Food,No
TXN0829,2026-06-13,Swiggy,542.69,Debit,Food,No
TXN0900,2026-06-13,Clinic,2199.26,Debit,Healthcare,No
TXN1310,2026-06-13,Zomato,1349.68,Debit,Food,No
TXN1392,2026-06-13,Zomato,622.84,Debit,Food,No
TXN1749,2026-06-13,Book Store,8030.1,Debit,Education,No
TXN0146,2026-06-14,Rapido,759.46,Debit,Transport,No
TXN0257,2026-06-14,Cafe Coffee Day,772.4,Debit,Food,No
TXN0376,2026-06-14,Rapido,810.06,Debit,Transport,No
TXN0875,2026-06-14,DMart,2776.9,Debit,Groceries,No
TXN0921,2026-06-14,Jio,2875.17,Debit,Utilities,No
TXN0988,2026-06-14,Spotify,438.17,Debit,Entertainment,No
TXN1233,2026-06-14,Myntra,3573.53,Debit,Shopping,No
TXN1513,2026-06-14,Cafe Coffee Day,1050.71,Debit,Food,No
TXN1915,2026-06-14,Clinic,2387.88,Debit,Healthcare,No
TXN0077,2026-06-15,Gas Bill,2796.23,Debit,Utilities,No
TXN0232,2026-06-15,BigBasket,3146.15,Debit,Groceries,No
TXN0369,2026-06-15,Croma,5322.44,Debit,Shopping,No
TXN0817,2026-06-15,Zomato,1665.99,Debit,Food,No
TXN1765,2026-06-15,DMart,726.26,Debit,Groceries,No
TXN1961,2026-06-15,Amazon,6903.95,Debit,Shopping,No
TXN0060,2026-06-16,Cafe Coffee Day,512.37,Debit,Food,No
TXN0325,2026-06-16,Croma,4612.67,Debit,Shopping,No
TXN0863,2026-06-16,Reliance Smart,1571.54,Debit,Groceries,No
TXN1180,2026-06-16,Blinkit,3053.18,Debit,Groceries,No
TXN1250,2026-06-16,Miscellaneous,1695.24,Debit,Other,No
TXN1535,2026-06-16,Zepto,2608.49,Debit,Groceries,No
TXN1921,2026-06-16,Amazon,5108.57,Debit,Shopping,No
TXN0297,2026-06-17,Zepto,1808.73,Debit,Groceries,No
TXN0436,2026-06-17,Jio,756.49,Debit,Utilities,No
TXN0535,2026-06-17,DMart,2946.37,Debit,Groceries,No
TXN0548,2026-06-17,Cafe Coffee Day,397.26,Debit,Food,No
TXN0779,2026-06-17,Book Store,7156.89,Debit,Education,No
TXN0785,2026-06-17,Clinic,489.55,Debit,Healthcare,No
TXN1386,2026-06-17,PVR,913.83,Debit,Entertainment,No
TXN1673,2026-06-17,Flipkart,3369.75,Debit,Shopping,No
TXN1750,2026-06-17,Ola,371.96,Debit,Transport,No
TXN0238,2026-06-18,Swiggy,1565.26,Debit,Food,No
TXN0387,2026-06-18,McDonalds,1211.76,Debit,Food,No
TXN0641,2026-06-18,Cafe Coffee Day,776.82,Debit,Food,No
TXN1050,2026-06-18,Miscellaneous,1509.0,Debit,Other,No
TXN1489,2026-06-18,Wallet Transfer,872.67,Debit,Other,No
TXN1967,2026-06-18,Gift,670.94,Debit,Other,No
TXN1981,2026-06-18,Swiggy,899.23,Debit,Food,No
TXN0140,2026-06-19,Swiggy,1715.64,Debit,Food,No
TXN0164,2026-06-19,Amazon,3611.51,Debit,Shopping,No
TXN0261,2026-06-19,Uber,221.4,Debit,Transport,No
TXN0612,2026-06-19,Metro Recharge,802.3,Debit,Transport,No
TXN0794,2026-06-19,Apollo Pharmacy,4553.87,Debit,Healthcare,No
TXN0909,2026-06-19,Dominos,843.78,Debit,Food,No
TXN0974,2026-06-19,1mg,4268.29,Debit,Healthcare,No
TXN1017,2026-06-19,Zepto,3126.87,Debit,Groceries,No
TXN1375,2026-06-19,BESCOM,1020.66,Debit,Utilities,No
TXN1406,2026-06-19,Wallet Transfer,631.72,Debit,Other,No
TXN1447,2026-06-19,Rapido,1094.78,Debit,Transport,No
TXN1993,2026-06-19,Ajio,4998.22,Debit,Shopping,No
TXN1997,2026-06-19,Ola,347.7,Debit,Transport,No
TXN0237,2026-06-20,Wallet Transfer,1109.09,Debit,Other,No
TXN0384,2026-06-20,Cafe Coffee Day,1590.91,Debit,Food,No
TXN0423,2026-06-20,Swiggy,1422.98,Debit,Food,No
TXN1364,2026-06-20,BookMyShow,1152.29,Debit,Entertainment,No
TXN1481,2026-06-20,Swiggy,781.62,Debit,Food,No
TXN1560,2026-06-20,Udemy,4156.35,Debit,Education,No
TXN0382,2026-06-21,Amazon,6419.2,Debit,Shopping,No
TXN0530,2026-06-21,Cafe Coffee Day,327.05,Debit,Food,No
TXN0830,2026-06-21,BigBasket,2929.32,Debit,Groceries,No
TXN1161,2026-06-21,Uber,583.84,Debit,Transport,No
TXN1265,2026-06-21,BigBasket,3249.99,Debit,Groceries,No
TXN1563,2026-06-21,Netflix,1627.05,Debit,Entertainment,No
TXN1567,2026-06-21,Airtel,846.01,Debit,Utilities,No
TXN1611,2026-06-21,McDonalds,1780.83,Debit,Food,No
TXN1969,2026-06-21,Clinic,4046.94,Debit,Healthcare,No
TXN0175,2026-06-22,Zomato,900.25,Debit,Food,No
TXN0468,2026-06-22,Reliance Smart,2606.02,Debit,Groceries,No
TXN0594,2026-06-22,Airtel,1748.25,Debit,Utilities,No
TXN0820,2026-06-22,McDonalds,1116.93,Debit,Food,No
TXN0926,2026-06-22,Rapido,747.93,Debit,Transport,No
TXN1167,2026-06-22,Flipkart,7011.93,Debit,Shopping,No
TXN1248,2026-06-22,PVR,1123.58,Debit,Entertainment,No
TXN1470,2026-06-22,PVR,1972.14,Debit,Entertainment,No
TXN0381,2026-06-23,Dominos,789.24,Debit,Food,No
TXN0492,2026-06-23,BigBasket,1560.49,Debit,Groceries,No
TXN1217,2026-06-23,McDonalds,300.81,Debit,Food,No
TXN1369,2026-06-23,1mg,1853.42,Debit,Healthcare,No
TXN1838,2026-06-23,Rapido,1098.16,Debit,Transport,No
TXN0198,2026-06-24,BMTC,973.57,Debit,Transport,No
TXN0213,2026-06-24,Water Bill,1696.79,Debit,Utilities,No
TXN1413,2026-06-24,Water Bill,1459.54,Debit,Utilities,No
TXN1688,2026-06-24,Clinic,426.43,Debit,Healthcare,No
TXN1804,2026-06-24,Metro Recharge,184.1,Debit,Transport,No
TXN0117,2026-06-25,Cafe Coffee Day,497.54,Debit,Food,No
TXN0509,2026-06-25,Wallet Transfer,2745.16,Debit,Other,No
TXN0666,2026-06-25,BigBasket,372.27,Debit,Groceries,No
TXN0721,2026-06-25,Metro Recharge,90.4,Debit,Transport,No
TXN0903,2026-06-25,Gas Bill,2540.04,Debit,Utilities,No
TXN1090,2026-06-25,Croma,2483.91,Debit,Shopping,No
TXN1135,2026-06-25,Swiggy,808.24,Debit,Food,No
TXN1151,2026-06-25,Airtel,1173.52,Debit,Utilities,No
TXN1457,2026-06-25,Rapido,1045.46,Debit,Transport,No
TXN1544,2026-06-25,Book Store,4473.13,Debit,Education,No
TXN1637,2026-06-25,DMart,3147.12,Debit,Groceries,No
TXN0204,2026-06-26,Cafe Coffee Day,758.88,Debit,Food,No
TXN0256,2026-06-26,Book Store,5616.52,Debit,Education,No
TXN0476,2026-06-26,College Fees,7474.9,Debit,Education,No
TXN0923,2026-06-26,Flipkart,2196.99,Debit,Shopping,No
TXN0993,2026-06-26,Cafe Coffee Day,1328.73,Debit,Food,No
TXN1076,2026-06-26,BMTC,995.31,Debit,Transport,No
TXN1424,2026-06-26,Wallet Transfer,2181.59,Debit,Other,No
TXN1460,2026-06-26,Flipkart,2081.43,Debit,Shopping,No
TXN0563,2026-06-27,Airtel,1118.78,Debit,Utilities,No
TXN0620,2026-06-27,Netflix,1351.82,Debit,Entertainment,No
TXN0750,2026-06-27,Flipkart,4223.1,Debit,Shopping,No
TXN0769,2026-06-27,DMart,376.51,Debit,Groceries,No
TXN1019,2026-06-27,UPI Transfer,432.69,Debit,Other,No
TXN1146,2026-06-27,Rapido,116.47,Debit,Transport,No
TXN1184,2026-06-27,Rapido,426.82,Debit,Transport,No
TXN1220,2026-06-27,Cafe Coffee Day,1451.13,Debit,Food,No
TXN1835,2026-06-27,IRCTC,6190.07,Debit,Travel,No
TXN0365,2026-06-28,Airtel,2764.81,Debit,Utilities,No
TXN0513,2026-06-28,Ajio,2877.81,Debit,Shopping,No
TXN1124,2026-06-28,Croma,7362.57,Debit,Shopping,No
TXN1279,2026-06-28,DMart,1655.33,Debit,Groceries,No
TXN1348,2026-06-28,Zepto,476.2,Debit,Groceries,No
TXN1687,2026-06-28,Airtel,2592.34,Debit,Utilities,No
TXN1901,2026-06-28,McDonalds,153.44,Debit,Food,No
TXN0342,2026-06-29,Myntra,7411.53,Debit,Shopping,No
TXN0885,2026-06-29,DMart,2178.02,Debit,Groceries,No
TXN1646,2026-06-29,Airtel,961.95,Debit,Utilities,No
TXN0284,2026-06-30,Spotify,1596.25,Debit,Entertainment,No
TXN0995,2026-06-30,BMTC,875.6,Debit,Transport,No
TXN1298,2026-06-30,Ola,100.58,Debit,Transport,No
TXN1630,2026-06-30,Dominos,308.13,Debit,Food,No
TXN1685,2026-06-30,Cafe Coffee Day,1751.94,Debit,Food,No
TXN1743,2026-06-30,PharmEasy,2679.77,Debit,Healthcare,No
TXN1947,2026-06-30,Water Bill,2180.61,Debit,Utilities,No
TXN0037,2026-07-01,Salary,60000.0,Credit,Income,No
TXN0356,2026-07-01,Airtel,1750.66,Debit,Utilities,No
TXN0606,2026-07-01,Cafe Coffee Day,566.49,Debit,Food,No
TXN0656,2026-07-01,Zepto,2404.33,Debit,Groceries,No
TXN1136,2026-07-01,Zepto,1824.98,Debit,Groceries,No
TXN1359,2026-07-01,BMTC,370.82,Debit,Transport,No
TXN1466,2026-07-01,UPI Transfer,382.36,Debit,Other,No
TXN1654,2026-07-01,Uber,282.55,Debit,Transport,No
TXN0039,2026-07-02,EMI,10000.0,Debit,EMI,Yes
TXN0624,2026-07-02,BookMyShow,1328.39,Debit,Entertainment,No
TXN0823,2026-07-02,Croma,5701.7,Debit,Shopping,No
TXN1048,2026-07-02,Ajio,7636.55,Debit,Shopping,No
TXN1626,2026-07-02,McDonalds,1199.81,Debit,Food,No
TXN1689,2026-07-02,Metro Recharge,466.56,Debit,Transport,No
TXN1782,2026-07-02,Metro Recharge,125.69,Debit,Transport,No
TXN0315,2026-07-03,BigBasket,721.77,Debit,Groceries,No
TXN0683,2026-07-03,McDonalds,1172.03,Debit,Food,No
TXN0940,2026-07-03,PVR,2438.18,Debit,Entertainment,No
TXN1427,2026-07-03,Reliance Smart,2926.41,Debit,Groceries,No
TXN1493,2026-07-03,Reliance Smart,3292.14,Debit,Groceries,No
TXN1498,2026-07-03,Amazon,5229.63,Debit,Shopping,No
TXN1541,2026-07-03,McDonalds,1337.71,Debit,Food,No
TXN1948,2026-07-03,Wallet Transfer,2499.65,Debit,Other,No
TXN0040,2026-07-04,SIP Investment,5000.0,Debit,Investment,Yes
TXN0041,2026-07-04,Netflix,649.0,Debit,Entertainment,Yes
TXN0042,2026-07-04,Internet Bill,999.0,Debit,Utilities,Yes
TXN0209,2026-07-04,Gift,959.11,Debit,Other,No
TXN0539,2026-07-04,Gas Bill,528.59,Debit,Utilities,No
TXN0654,2026-07-04,Water Bill,1859.11,Debit,Utilities,No
TXN0716,2026-07-04,Blinkit,598.69,Debit,Groceries,No
TXN1054,2026-07-04,Ajio,2575.1,Debit,Shopping,No
TXN1070,2026-07-04,Swiggy,1253.17,Debit,Food,No
TXN1604,2026-07-04,Gas Bill,2858.51,Debit,Utilities,No
TXN1840,2026-07-04,Ajio,7698.53,Debit,Shopping,No
TXN1885,2026-07-04,Cafe Coffee Day,467.72,Debit,Food,No
TXN0038,2026-07-05,House Rent,18000.0,Debit,Housing,Yes
TXN0190,2026-07-05,Apollo Pharmacy,2337.56,Debit,Healthcare,No
TXN0318,2026-07-05,Uber,613.4,Debit,Transport,No
TXN1171,2026-07-05,McDonalds,1438.61,Debit,Food,No
TXN1636,2026-07-05,Wallet Transfer,1109.81,Debit,Other,No
TXN1735,2026-07-05,McDonalds,660.29,Debit,Food,No
TXN1864,2026-07-05,Wallet Transfer,2860.34,Debit,Other,No
TXN0056,2026-07-06,Book Store,3140.75,Debit,Education,No
TXN0973,2026-07-06,Ajio,7627.66,Debit,Shopping,No
TXN0975,2026-07-06,Gas Bill,1999.88,Debit,Utilities,No
TXN1229,2026-07-06,Zomato,1606.84,Debit,Food,No
TXN1564,2026-07-06,Netflix,1383.89,Debit,Entertainment,No
TXN1710,2026-07-06,UPI Transfer,1614.58,Debit,Other,No
TXN1857,2026-07-06,Netflix,554.88,Debit,Entertainment,No
TXN0289,2026-07-07,Cafe Coffee Day,1596.16,Debit,Food,No
TXN0294,2026-07-07,Book Store,9689.06,Debit,Education,No
TXN0445,2026-07-07,Uber,722.79,Debit,Transport,No
TXN0306,2026-07-08,Miscellaneous,388.13,Debit,Other,No
TXN0338,2026-07-08,Swiggy,727.69,Debit,Food,No
TXN0431,2026-07-08,College Fees,3095.56,Debit,Education,No
TXN0456,2026-07-08,Netflix,1030.06,Debit,Entertainment,No
TXN0706,2026-07-08,BMTC,858.07,Debit,Transport,No
TXN1441,2026-07-08,Service Payment,1501.48,Debit,Other,No
TXN1662,2026-07-08,Wallet Transfer,2823.34,Debit,Other,No
TXN1732,2026-07-08,Gift,1152.69,Debit,Other,No
TXN1751,2026-07-08,Spotify,394.12,Debit,Entertainment,No
TXN0112,2026-07-09,UPI Transfer,2649.88,Debit,Other,No
TXN0123,2026-07-09,Zepto,2045.89,Debit,Groceries,No
TXN0345,2026-07-09,McDonalds,712.48,Debit,Food,No
TXN1097,2026-07-09,Wallet Transfer,1613.93,Debit,Other,No
TXN1896,2026-07-09,Water Bill,775.84,Debit,Utilities,No
TXN1949,2026-07-09,Uber,219.74,Debit,Transport,No
TXN0296,2026-07-10,BMTC,734.71,Debit,Transport,No
TXN0401,2026-07-10,IRCTC,7873.56,Debit,Travel,No
TXN0444,2026-07-10,Water Bill,2872.06,Debit,Utilities,No
TXN0775,2026-07-10,Service Payment,1297.86,Debit,Other,No
TXN1381,2026-07-10,Metro Recharge,1062.29,Debit,Transport,No
TXN1584,2026-07-10,Blinkit,1025.7,Debit,Groceries,No
TXN1605,2026-07-10,Metro Recharge,493.99,Debit,Transport,No
TXN0421,2026-07-11,IRCTC,7810.21,Debit,Travel,No
TXN0895,2026-07-11,BESCOM,1778.78,Debit,Utilities,No
TXN1316,2026-07-11,Reliance Smart,1800.04,Debit,Groceries,No
TXN0393,2026-07-12,Croma,1482.87,Debit,Shopping,No
TXN0575,2026-07-12,Ajio,1619.13,Debit,Shopping,No
TXN0834,2026-07-12,Metro Recharge,473.38,Debit,Transport,No
TXN0892,2026-07-12,Myntra,3678.55,Debit,Shopping,No
TXN1103,2026-07-12,BESCOM,1799.4,Debit,Utilities,No
TXN1377,2026-07-12,Swiggy,709.6,Debit,Food,No
TXN0652,2026-07-13,Zomato,1330.14,Debit,Food,No
TXN0824,2026-07-13,Cafe Coffee Day,1493.85,Debit,Food,No
TXN0059,2026-07-14,Airtel,908.51,Debit,Utilities,No
TXN0143,2026-07-14,Airtel,1551.12,Debit,Utilities,No
TXN0196,2026-07-14,McDonalds,1090.25,Debit,Food,No
TXN0218,2026-07-14,Gas Bill,1064.22,Debit,Utilities,No
TXN0265,2026-07-14,Myntra,6892.56,Debit,Shopping,No
TXN0355,2026-07-14,Metro Recharge,276.78,Debit,Transport,No
TXN0503,2026-07-14,Airtel,1810.58,Debit,Utilities,No
TXN0514,2026-07-14,Jio,1219.47,Debit,Utilities,No
TXN0593,2026-07-14,Zomato,694.28,Debit,Food,No
TXN0625,2026-07-14,Water Bill,1579.62,Debit,Utilities,No
TXN0627,2026-07-14,Amazon,2509.79,Debit,Shopping,No
TXN1293,2026-07-14,McDonalds,531.43,Debit,Food,No
TXN1353,2026-07-14,Blinkit,1333.03,Debit,Groceries,No
TXN1419,2026-07-14,BigBasket,2493.63,Debit,Groceries,No
TXN0273,2026-07-15,BigBasket,2250.37,Debit,Groceries,No
TXN0558,2026-07-15,BookMyShow,1061.26,Debit,Entertainment,No
TXN0796,2026-07-15,Hospital,2631.79,Debit,Healthcare,No
TXN0802,2026-07-15,Croma,6461.35,Debit,Shopping,No
TXN0912,2026-07-15,Ola,640.53,Debit,Transport,No
TXN0998,2026-07-15,Clinic,800.41,Debit,Healthcare,No
TXN1264,2026-07-15,Jio,593.43,Debit,Utilities,No
TXN1614,2026-07-15,Flipkart,1994.43,Debit,Shopping,No
TXN1796,2026-07-15,Swiggy,1377.27,Debit,Food,No
TXN0152,2026-07-16,Rapido,297.77,Debit,Transport,No
TXN0479,2026-07-16,Swiggy,233.5,Debit,Food,No
TXN0537,2026-07-16,Ola,87.65,Debit,Transport,No
TXN0684,2026-07-16,Wallet Transfer,495.95,Debit,Other,No
TXN1431,2026-07-16,Ajio,1543.02,Debit,Shopping,No
TXN1766,2026-07-16,Wallet Transfer,2091.87,Debit,Other,No
TXN0069,2026-07-17,BookMyShow,1571.74,Debit,Entertainment,No
TXN0383,2026-07-17,BigBasket,2085.48,Debit,Groceries,No
TXN0406,2026-07-17,Reliance Smart,1496.68,Debit,Groceries,No
TXN0432,2026-07-17,Metro Recharge,912.5,Debit,Transport,No
TXN0953,2026-07-17,Metro Recharge,384.45,Debit,Transport,No
TXN0962,2026-07-17,Ola,619.76,Debit,Transport,No
TXN0447,2026-07-18,Zepto,1896.94,Debit,Groceries,No
TXN0804,2026-07-18,Cafe Coffee Day,978.95,Debit,Food,No
TXN0809,2026-07-18,Spotify,1524.09,Debit,Entertainment,No
TXN0850,2026-07-18,BMTC,182.07,Debit,Transport,No
TXN1004,2026-07-18,Amazon,7448.64,Debit,Shopping,No
TXN1300,2026-07-18,Swiggy,1182.56,Debit,Food,No
TXN1540,2026-07-18,Reliance Smart,1755.97,Debit,Groceries,No
TXN0420,2026-07-19,PVR,1474.55,Debit,Entertainment,No
TXN0618,2026-07-19,Zepto,2113.43,Debit,Groceries,No
TXN1177,2026-07-19,Reliance Smart,796.88,Debit,Groceries,No
TXN1192,2026-07-19,Ola,880.73,Debit,Transport,No
TXN1378,2026-07-19,Flipkart,4782.36,Debit,Shopping,No
TXN1463,2026-07-19,Rapido,341.7,Debit,Transport,No
TXN1681,2026-07-19,Ola,429.95,Debit,Transport,No
TXN1695,2026-07-19,Jio,1444.34,Debit,Utilities,No
TXN1726,2026-07-19,YouTube Premium,957.36,Debit,Entertainment,No
TXN0734,2026-07-20,Cafe Coffee Day,990.71,Debit,Food,No
TXN0745,2026-07-20,Gift,1655.53,Debit,Other,No
TXN1038,2026-07-20,Rapido,326.25,Debit,Transport,No
TXN1204,2026-07-20,Zomato,242.46,Debit,Food,No
TXN1399,2026-07-20,BigBasket,575.58,Debit,Groceries,No
TXN1574,2026-07-20,McDonalds,294.06,Debit,Food,No
TXN1684,2026-07-20,Airtel,1766.71,Debit,Utilities,No
TXN1829,2026-07-20,Airtel,1237.08,Debit,Utilities,No
TXN0172,2026-07-21,Service Payment,1648.96,Debit,Other,No
TXN0560,2026-07-21,Myntra,1389.75,Debit,Shopping,No
TXN0646,2026-07-21,Dominos,1497.22,Debit,Food,No
TXN0703,2026-07-21,Dominos,1516.99,Debit,Food,No
TXN1270,2026-07-21,Flipkart,878.9,Debit,Shopping,No
TXN1323,2026-07-21,Water Bill,2300.5,Debit,Utilities,No
TXN1552,2026-07-21,PVR,277.33,Debit,Entertainment,No
TXN1737,2026-07-21,Book Store,574.73,Debit,Education,No
TXN0281,2026-07-22,Miscellaneous,163.62,Debit,Other,No
TXN0640,2026-07-22,Ola,421.22,Debit,Transport,No
TXN0786,2026-07-22,Zepto,3398.88,Debit,Groceries,No
TXN1170,2026-07-22,Myntra,5040.39,Debit,Shopping,No
TXN1326,2026-07-22,MakeMyTrip,6465.08,Debit,Travel,No
TXN1663,2026-07-22,DMart,2450.71,Debit,Groceries,No
TXN1664,2026-07-22,Uber,213.52,Debit,Transport,No
TXN1821,2026-07-22,Cafe Coffee Day,745.2,Debit,Food,No
TXN0264,2026-07-23,Blinkit,1383.4,Debit,Groceries,No
TXN0428,2026-07-23,Uber Intercity,11233.77,Debit,Travel,No
TXN0622,2026-07-23,Cafe Coffee Day,1725.52,Debit,Food,No
TXN0709,2026-07-23,Myntra,6875.8,Debit,Shopping,No
TXN0849,2026-07-23,Uber,425.36,Debit,Transport,No
TXN0894,2026-07-23,Cafe Coffee Day,1510.11,Debit,Food,No
TXN1064,2026-07-23,Reliance Smart,1933.32,Debit,Groceries,No
TXN1106,2026-07-23,Gas Bill,1188.9,Debit,Utilities,No
TXN1109,2026-07-23,Service Payment,1098.63,Debit,Other,No
TXN1174,2026-07-23,Amazon,2079.29,Debit,Shopping,No
TXN1254,2026-07-23,McDonalds,888.37,Debit,Food,No
TXN0066,2026-07-24,BookMyShow,2264.99,Debit,Entertainment,No
TXN0083,2026-07-24,Gift,2167.55,Debit,Other,No
TXN0134,2026-07-24,College Fees,3835.89,Debit,Education,No
TXN0657,2026-07-24,Reliance Smart,441.75,Debit,Groceries,No
TXN1121,2026-07-24,UPI Transfer,2990.77,Debit,Other,No
TXN1668,2026-07-24,PVR,1565.39,Debit,Entertainment,No
TXN1797,2026-07-24,Blinkit,869.63,Debit,Groceries,No
TXN0239,2026-07-25,Metro Recharge,402.8,Debit,Transport,No
TXN0343,2026-07-25,Zepto,2112.23,Debit,Groceries,No
TXN0488,2026-07-25,Ajio,3244.53,Debit,Shopping,No
TXN0653,2026-07-25,Reliance Smart,1833.55,Debit,Groceries,No
TXN0870,2026-07-25,Blinkit,1589.52,Debit,Groceries,No
TXN0952,2026-07-25,Dominos,451.73,Debit,Food,No
TXN1111,2026-07-25,Spotify,430.64,Debit,Entertainment,No
TXN1153,2026-07-25,Myntra,3238.08,Debit,Shopping,No
TXN1512,2026-07-25,Zepto,1663.88,Debit,Groceries,No
TXN0230,2026-07-26,Metro Recharge,851.32,Debit,Transport,No
TXN0241,2026-07-26,Dominos,341.27,Debit,Food,No
TXN0919,2026-07-26,DMart,2327.16,Debit,Groceries,No
TXN0928,2026-07-26,Zomato,422.06,Debit,Food,No
TXN0967,2026-07-26,Rapido,800.52,Debit,Transport,No
TXN1016,2026-07-26,Rapido,258.49,Debit,Transport,No
TXN1425,2026-07-26,Service Payment,123.55,Debit,Other,No
TXN1666,2026-07-26,Zepto,1383.62,Debit,Groceries,No
TXN1798,2026-07-26,Zepto,821.41,Debit,Groceries,No
TXN1888,2026-07-26,Metro Recharge,167.44,Debit,Transport,No
TXN0358,2026-07-27,Miscellaneous,1769.7,Debit,Other,No
TXN0359,2026-07-27,Ajio,2671.36,Debit,Shopping,No
TXN0440,2026-07-27,Swiggy,273.82,Debit,Food,No
TXN0607,2026-07-27,McDonalds,280.38,Debit,Food,No
TXN1032,2026-07-27,Wallet Transfer,1225.29,Debit,Other,No
TXN1060,2026-07-27,Udemy,8220.1,Debit,Education,No
TXN1418,2026-07-27,1mg,1747.77,Debit,Healthcare,No
TXN1558,2026-07-27,Wallet Transfer,2338.32,Debit,Other,No
TXN0126,2026-07-28,Amazon,3152.59,Debit,Shopping,No
TXN0631,2026-07-28,McDonalds,1069.03,Debit,Food,No
TXN0877,2026-07-28,Zomato,1657.16,Debit,Food,No
TXN1554,2026-07-28,BigBasket,2518.11,Debit,Groceries,No
TXN1660,2026-07-28,Ajio,2194.05,Debit,Shopping,No
TXN1920,2026-07-28,Spotify,905.63,Debit,Entertainment,No
TXN1930,2026-07-28,Spotify,900.61,Debit,Entertainment,No
TXN0650,2026-07-29,Apollo Pharmacy,4149.14,Debit,Healthcare,No
TXN0685,2026-07-29,Service Payment,1993.9,Debit,Other,No
TXN0979,2026-07-29,Wallet Transfer,507.3,Debit,Other,No
TXN1101,2026-07-29,UPI Transfer,921.47,Debit,Other,No
TXN1906,2026-07-29,Blinkit,585.81,Debit,Groceries,No
TXN0091,2026-07-30,DMart,1433.75,Debit,Groceries,No
TXN0129,2026-07-30,Blinkit,2803.64,Debit,Groceries,No
TXN0602,2026-07-30,Amazon,549.59,Debit,Shopping,No
TXN1522,2026-07-30,Blinkit,1973.88,Debit,Groceries,No
TXN1581,2026-07-30,Clinic,3329.96,Debit,Healthcare,No
TXN1886,2026-07-30,Ola,877.04,Debit,Transport,No
TXN1978,2026-07-30,Book Store,1410.39,Debit,Education,No
TXN0833,2026-07-31,Metro Recharge,1165.39,Debit,Transport,No
TXN0854,2026-07-31,Blinkit,2886.18,Debit,Groceries,No
TXN0970,2026-07-31,UPI Transfer,397.67,Debit,Other,No
TXN1133,2026-07-31,Flipkart,6501.21,Debit,Shopping,No
TXN1172,2026-07-31,PVR,2420.71,Debit,Entertainment,No
TXN1195,2026-07-31,Cafe Coffee Day,1484.53,Debit,Food,No
TXN1537,2026-07-31,Swiggy,541.25,Debit,Food,No
TXN1741,2026-07-31,Book Store,4975.37,Debit,Education,No
TXN1863,2026-07-31,Spotify,2044.07,Debit,Entertainment,No
TXN0043,2026-08-01,Salary,60000.0,Credit,Income,No
TXN0253,2026-08-01,College Fees,7840.41,Debit,Education,No
